ticker,symbol,yearReport,lengthReport,A1,A2,A3,B1,B2,B3,C1,C2,C3,D1,D2,D3
BCM,BCM,2022,4,1.4895165846538807,0.37259266315528305,0.06436326356502174,0.6323637949769348,1.7200803031280907,-1.0842767712112247,0.027082932248119154,6.13766860886195,0.7063005754423829,0.007901911631701616,0.00566466910473252,0.0001431265795755882
BCM,BCM,2022,3,1.4931596844465744,0.3745052768539274,0.08322903072703502,0.6223364765731559,1.6478596368698726,-3.2274113462618104,0.07479119507375938,2.272997627772551,1.8540616340709273,0.11449775801693288,0.009152259979675805,0.0052644671683539455
BCM,BCM,2022,2,1.4705867133729085,0.38319413053631296,0.14357707080412208,0.6313754435771809,1.7127872589502195,-6.139315389441786,0.04523343789274336,2.2753024439367477,1.5562286625732236,0.5254337321242494,0.026825560104963415,0.020324692873500114
BCM,BCM,2022,1,1.5747823207217293,0.42547095843187954,0.21372060990138236,0.6458855173389111,1.8239455005771859,-2.7621069447361,0.028435302303615434,2.5779860122446254,1.1881157174112238,0.27281616052305907,0.014827020721245482,0.007899188316001757
BCM,BCM,2021,4,1.502812217325617,0.42785639303230844,0.1561783595428674,0.6547370514086055,1.896343219218294,-2.363502409290607,0.07969269156443541,1.5651456010723253,2.550995371004944,0.10653183968777608,0.01688188975844996,0.006825275084584124
BCM,BCM,2021,3,1.5191817721044676,0.33006772566675463,0.1444343723577956,0.66199835129044,1.9585654502510599,-1.3223791207858526,0.014818095252466048,4.50446955836701,0.6136250140286914,0.06612945491312172,0.004448604220765298,0.0010432332644342655
BCM,BCM,2021,2,1.4216444446038283,0.32624497217228343,0.15950131916200852,0.6591978024801147,1.934253380046505,-4.567433660506329,0.04120681502666689,1.9751391073033295,1.3199848180559786,0.30697020945491255,0.015011530873024407,0.010723088165365421
BCM,BCM,2021,1,1.340879947377693,0.25165428212751706,0.11618752469972807,0.6326376797286389,1.7221082425147085,-4.319402450217488,0.03718672685420041,1.8651403998385252,1.1603464949248277,0.3344720158806023,0.014254333361059345,0.01009166212987905
BCM,BCM,2020,4,1.377248118296281,0.25563492982291186,0.0827128673205555,0.6527393157747103,1.8796810160957858,-8.1751778282834,0.0488727186294961,1.4545590184327366,1.381598550417445,0.34493627278819394,0.023480814893744005,0.017987962375407385
BCM,BCM,2020,3,1.2932918899967585,0.2524308462238576,0.08898395676007796,0.6519983333385024,1.8735494562234485,-5.715681668924011,0.034878978401050933,2.337175697572737,0.8474291801586592,0.4062145625814534,0.01791941899659465,0.01352166490195917
BCM,BCM,2020,2,1.2080684671840753,0.18504497917103074,0.019141525327606747,0.645157552963195,1.8181521358302373,-3.8815921718088933,0.07663598921863748,1.5035818425105487,1.309798873933571,0.13124702341882652,0.011194671525150551,0.00716994288906254
BCM,BCM,2020,1,1.2924074388056972,0.21768748163242366,0.014607308058780414,0.6353626599701423,1.7424508963292593,-3.4856734975378236,0.028212291270991667,3.3188662505285134,0.6781382804440566,0.27024305937145693,0.011606843475901204,0.00754640227101417
BCM,BCM,2019,4,1.2759473427802435,0.25321723598631407,0.018199731740417203,0.6549618562763369,1.8982302918974887,-9.32535731723257,0.09301573680198312,1.3834442136472562,1.9103153847966226,0.2626322970643619,0.026619539792995882,0.02127717544266203
BCM,BCM,2019,3,1.4940222629550732,0.31975905323123455,0.05356310437376439,0.6750962581444314,2.0778346666273113,-4.816925257228413,0.032585241640476804,3.1600065638220536,0.7513334465735081,0.37820395052668593,0.01599006647855444,0.011854113619606223
BCM,BCM,2019,2,1.4521498323125284,0.3588484401000332,0.1217197690548218,0.6897622120792047,2.223333968121586,-5.142739595218745,0.04667622744267879,2.17309112042643,1.3265339290586686,0.2976726824046082,0.01996423003280069,0.01351141043715139
BCM,BCM,2019,1,1.5385775399583295,0.4142849865007743,0.13656423137304563,0.6885675040418839,2.2109687106463287,-4.877139380725146,0.03826053262857133,3.6570148168687604,0.7845460178660228,0.45819374191537515,0.01975845071830085,0.013750493490277309
BCM,BCM,2018,4,1.311383132828486,0.3970555248160026,0.11105439837307421,0.7176933374361819,2.5422472531052662,-10.907608524949978,0.00768511161018453,4.371031715853608,0.8103860892160086,0.6704644779339778,0.026175554766799107,0.021064752232266868
BCM,BCM,2018,3,1.4632170876547634,0.38565876204449145,0.10815750010941623,0.7589002635034635,3.1476611071052147,-3.861786810690045,0.05451780175464082,3.1700884229175945,1.2002644162385037,0.20270926853636434,0.011152890426959917,0.00786095735514618
BCM,BCM,2018,2,1.4955742057219565,0.3992806827597444,0.11014706020944862,0.7614605527613572,3.1921787426612367,-4.290857021953821,0.015183042246365469,6.141237792832985,0.6134507072952708,0.4465832960472944,0.014111977132611841,0.009302578091849515
BCM,BCM,2018,1,1.4390760137906384,0.3716364067569171,0.07952954697385504,0.7843371839222557,3.636867950567379,-3.9912595811505325,0.04554638204999213,3.572526402086627,1.2176233288264275,0.2536366423001297,0.013086322569511906,0.00941765934468065
BID,BID,2025,4,,,,0.9478786187002056,18.185984236452803,,,,,,,0.003465311767679138
BID,BID,2025,3,,,,0.9453162985699748,17.286984491706875,,,,,,,0.001981435239158811
